Flood_Date,Flood_Hour,Flood_X,Flood_Y,Tide_Data,Tide_Hour,Tide_Weight
,,,,05/31/2014,04:55:00 PM,3.49
,,,,05/31/2014,10:48:00 PM,.77
,,,,06/01/2014,05:16:00 AM,3.22
,,,,06/01/2014,10:54:00 AM,.9
,,,,06/01/2014,05:27:00 PM,3.39
,,,,06/01/2014,11:24:00 PM,.87
,,,,06/02/2014,05:50:00 AM,3.11
,,,,06/02/2014,11:30:00 AM,1.02
,,,,06/02/2014,06:01:00 PM,3.27
,,,,06/03/2014,12:03:00 AM,.98
,,,,06/03/2014,06:27:00 AM,
,,,,06/03/2014,12:10:00 PM,1.15
,,,,06/03/2014,06:39:00 PM,3.14
,,,,06/04/2014,12:47:00 AM,1.1
,,,,06/04/2014,07:10:00 AM,2.89
,,,,06/04/2014,12:58:00 PM,1.28
,,,,06/04/2014,07:26:00 PM,3.02
,,,,06/05/2014,01:40:00 AM,1.21
,,,,06/05/2014,08:05:00 AM,2.79
,,,,06/05/2014,01:56:00 PM,1.39
,,,,06/05/2014,08:24:00 PM,2.92
,,,,06/06/2014,02:42:00 AM,1.27
,,,,06/06/2014,09:11:00 AM,2.76
,,,,06/06/2014,03:05:00 PM,1.42
,,,,06/06/2014,09:33:00 PM,2.88
,,,,06/07/2014,03:49:00 AM,1.26
,,,,06/07/2014,10:21:00 AM,2.82
,,,,06/07/2014,04:14:00 PM,1.37
,,,,06/07/2014,10:42:00 PM,2.93
,,,,06/08/2014,04:52:00 AM,1.17
,,,,06/08/2014,11:23:00 AM,2.96
,,,,06/08/2014,05:16:00 PM,1.23
,,,,06/08/2014,11:43:00 PM,3.04
,,,,06/09/2014,05:46:00 AM,1.03
,,,,06/09/2014,12:17:00 PM,3.14
,,,,06/09/2014,06:09:00 PM,1.05
,,,,06/10/2014,12:37:00 AM,3.19
,,,,06/10/2014,06:34:00 AM,.87
,,,,06/10/2014,01:05:00 PM,3.33
,,,,06/10/2014,06:58:00 PM,.84
,,,,06/11/2014,01:27:00 AM,3.34
,,,,06/11/2014,07:19:00 AM,.7
,,,,06/11/2014,01:52:00 PM,3.52
,,,,06/11/2014,07:45:00 PM,.65
,,,,06/12/2014,02:15:00 AM,3.48
,,,,06/12/2014,08:04:00 AM,.56
,,,,06/12/2014,02:38:00 PM,3.69
,,,,06/12/2014,08:31:00 PM,.48
,,,,06/13/2014,03:03:00 AM,3.59
,,,,06/13/2014,08:49:00 AM,.45
,,,,06/13/2014,03:25:00 PM,3.82
,,,,06/13/2014,09:17:00 PM,.36
,,,,06/14/2014,03:51:00 AM,3.66
,,,,06/14/2014,09:34:00 AM,.4
,,,,06/14/2014,04:12:00 PM,3.89
,,,,06/14/2014,10:04:00 PM,.3
,,,,06/15/2014,04:40:00 AM,3.67
,,,,06/15/2014,10:21:00 AM,.41
,,,,06/15/2014,05:00:00 PM,3.9
,,,,06/15/2014,10:52:00 PM,.31
,,,,06/16/2014,05:28:00 AM,3.62
,,,,06/16/2014,11:09:00 AM,.49
,,,,06/16/2014,05:49:00 PM,3.84
,,,,06/16/2014,11:42:00 PM,.4
,,,,06/17/2014,06:18:00 AM,3.52
,,,,06/17/2014,11:59:00 AM,.61
,,,,06/17/2014,06:39:00 PM,3.7
,,,,06/18/2014,12:34:00 AM,.54
,,,,06/18/2014,07:11:00 AM,3.37
,,,,06/18/2014,12:53:00 PM,.77
,,,,06/18/2014,07:34:00 PM,3.53
,,,,06/19/2014,01:30:00 AM,.71
,,,,06/19/2014,08:10:00 AM,3.22
,,,,06/19/2014,01:53:00 PM,.93
,,,,06/19/2014,08:34:00 PM,3.35
,,,,06/20/2014,02:33:00 AM,.87
,,,,06/20/2014,09:14:00 AM,3.12
,,,,06/20/2014,03:00:00 PM,1.04
,,,,06/20/2014,09:41:00 PM,3.21
,,,,06/21/2014,03:40:00 AM,.97
,,,,06/21/2014,10:22:00 AM,3.09
,,,,06/21/2014,04:12:00 PM,1.08
,,,,06/21/2014,10:50:00 PM,3.15
,,,,06/22/2014,04:48:00 AM,.99
,,,,06/22/2014,11:28:00 AM,3.15
,,,,06/22/2014,05:22:00 PM,1.03
,,,,06/22/2014,11:55:00 PM,3.16
,,,,06/23/2014,05:50:00 AM,.95
,,,,06/23/2014,12:27:00 PM,3.25
,,,,06/23/2014,06:23:00 PM,.94
,,,,06/24/2014,12:52:00 AM,3.2
,,,,06/24/2014,06:43:00 AM,.89
,,,,06/24/2014,01:19:00 PM,3.35
,,,,06/24/2014,07:15:00 PM,.84
,,,,06/25/2014,01:43:00 AM,3.24
,,,,06/25/2014,07:30:00 AM,.82
,,,,06/25/2014,02:05:00 PM,3.44
,,,,06/25/2014,08:01:00 PM,.76
,,,,06/26/2014,02:29:00 AM,3.27
,,,,06/26/2014,08:12:00 AM,.76
,,,,06/26/2014,02:48:00 PM,3.49
,,,,06/26/2014,08:41:00 PM,.7
,,,,06/27/2014,03:10:00 AM,3.28
,,,,06/27/2014,08:50:00 AM,.74
,,,,06/27/2014,03:26:00 PM,3.51
,,,,06/27/2014,09:19:00 PM,.67
,,,,06/28/2014,03:47:00 AM,3.28
,,,,06/28/2014,09:25:00 AM,.73
,,,,06/28/2014,04:01:00 PM,3.5
,,,,06/28/2014,09:53:00 PM,.66
,,,,06/29/2014,04:21:00 AM,3.26
,,,,06/29/2014,09:59:00 AM,.75
,,,,06/29/2014,04:34:00 PM,3.47
,,,,06/29/2014,10:27:00 PM,.68
,,,,06/30/2014,04:54:00 AM,3.22
,,,,06/30/2014,10:32:00 AM,.78
,,,,06/30/2014,05:05:00 PM,3.42
,,,,06/30/2014,11:00:00 PM,.72
,,,,07/01/2014,05:26:00 AM,3.17
,,,,07/01/2014,11:07:00 AM,.85
,,,,07/01/2014,05:38:00 PM,3.35
,,,,07/01/2014,11:35:00 PM,.8
,,,,07/02/2014,06:01:00 AM,3.1
,,,,07/02/2014,11:43:00 AM,.94
,,,,07/02/2014,06:13:00 PM,3.25
,,,,07/03/2014,12:13:00 AM,.89
,,,,07/03/2014,06:39:00 AM,
,,,,07/03/2014,12:23:00 PM,1.05
,,,,07/03/2014,06:53:00 PM,3.13
,,,,07/04/2014,12:56:00 AM,1.01
,,,,07/04/2014,07:24:00 AM,2.9
,,,,07/04/2014,01:09:00 PM,1.17
,,,,07/04/2014,07:40:00 PM,
,,,,07/05/2014,01:46:00 AM,1.12
,,,,07/05/2014,08:17:00 AM,2.82
,,,,07/05/2014,02:06:00 PM,1.27
,,,,07/05/2014,08:38:00 PM,2.9
,,,,07/06/2014,02:46:00 AM,1.18
,,,,07/06/2014,09:22:00 AM,2.8
,,,,07/06/2014,03:14:00 PM,1.3
,,,,07/06/2014,09:45:00 PM,2.86
,,,,07/07/2014,03:54:00 AM,1.17
,,,,07/07/2014,10:30:00 AM,2.87
,,,,07/07/2014,04:25:00 PM,1.23
,,,,07/07/2014,10:55:00 PM,2.91
,,,,07/08/2014,04:59:00 AM,1.07
,,,,07/08/2014,11:34:00 AM,3.02
,,,,07/08/2014,05:31:00 PM,1.08
,,,,07/09/2014,,3.04
,,,,07/09/2014,05:59:00 AM,.91
,,,,07/09/2014,12:33:00 PM,3.23
,,,,07/09/2014,06:30:00 PM,.86
,,,,07/10/2014,01:00:00 AM,3.22
,,,,07/10/2014,06:53:00 AM,.72
,,,,07/10/2014,01:27:00 PM,3.46
,,,,07/10/2014,07:24:00 PM,.62
,,,,07/11/2014,01:55:00 AM,3.4
,,,,07/11/2014,07:44:00 AM,.54
,,,,07/11/2014,02:19:00 PM,3.68
,,,,07/11/2014,08:15:00 PM,.41
,,,,07/12/2014,02:48:00 AM,3.57
,,,,07/12/2014,08:33:00 AM,.38
,,,,07/12/2014,03:10:00 PM,3.86
,,,,07/12/2014,09:04:00 PM,.24
,,,,07/13/2014,03:38:00 AM,3.7
,,,,07/13/2014,09:21:00 AM,.28
,,,,07/13/2014,03:59:00 PM,3.98
,,,,07/13/2014,09:52:00 PM,.14
,,,,07/14/2014,04:26:00 AM,3.76
,,,,07/14/2014,10:08:00 AM,.25
,,,,07/14/2014,04:47:00 PM,4.02
,,,,07/14/2014,10:39:00 PM,.13
,,,,07/15/2014,05:14:00 AM,3.74
,,,,07/15/2014,10:55:00 AM,.29
,,,,07/15/2014,05:34:00 PM,3.97
,,,,07/15/2014,11:26:00 PM,.22
,,,,07/16/2014,06:01:00 AM,3.64
,,,,07/16/2014,11:42:00 AM,.41
,,,,07/16/2014,06:21:00 PM,3.82
,,,,07/17/2014,12:13:00 AM,.39
,,,,07/17/2014,06:49:00 AM,3.48
,,,,07/17/2014,12:31:00 PM,.59
,,,,07/17/2014,07:11:00 PM,3.6
,,,,07/18/2014,01:04:00 AM,.61
,,,,07/18/2014,07:41:00 AM,3.29
,,,,07/18/2014,01:25:00 PM,.8
,,,,07/18/2014,08:05:00 PM,3.35
,,,,07/19/2014,01:59:00 AM,.85
,,,,07/19/2014,08:39:00 AM,3.11
,,,,07/19/2014,02:27:00 PM,
,,,,07/19/2014,09:08:00 PM,3.11
,,,,07/20/2014,03:03:00 AM,1.04
,,,,07/20/2014,09:46:00 AM,
,,,,07/20/2014,03:39:00 PM,1.13
,,,,07/20/2014,10:18:00 PM,2.96
,,,,07/21/2014,04:14:00 AM,1.14
,,,,07/21/2014,10:58:00 AM,2.99
,,,,07/21/2014,04:57:00 PM,1.15
,,,,07/21/2014,11:30:00 PM,2.92
,,,,07/22/2014,05:25:00 AM,1.13
,,,,07/22/2014,12:04:00 PM,3.06
,,,,07/22/2014,06:06:00 PM,1.08
,,,,07/23/2014,12:34:00 AM,2.97
,,,,07/23/2014,06:25:00 AM,1.05
,,,,07/23/2014,01:00:00 PM,3.18
,,,,07/23/2014,07:02:00 PM,.96
,,,,07/24/2014,01:27:00 AM,3.06
,,,,07/24/2014,07:14:00 AM,.95
,,,,07/24/2014,01:48:00 PM,3.3
,,,,07/24/2014,07:47:00 PM,.84
,,,,07/25/2014,02:12:00 AM,3.14
,,,,07/25/2014,07:55:00 AM,.85
,,,,07/25/2014,02:29:00 PM,3.39
,,,,07/25/2014,08:25:00 PM,.74
,,,,07/26/2014,02:51:00 AM,3.22
,,,,07/26/2014,08:32:00 AM,.77
,,,,07/26/2014,03:06:00 PM,3.46
,,,,07/26/2014,08:59:00 PM,.67
,,,,07/27/2014,03:26:00 AM,3.28
,,,,07/27/2014,09:06:00 AM,.71
,,,,07/27/2014,03:39:00 PM,3.5
,,,,07/27/2014,09:32:00 PM,.61
,,,,07/28/2014,03:58:00 AM,3.31
,,,,07/28/2014,09:38:00 AM,.67
,,,,07/28/2014,04:11:00 PM,3.52
,,,,07/28/2014,10:03:00 PM,.59
,,,,07/29/2014,04:30:00 AM,3.32
,,,,07/29/2014,10:10:00 AM,.67
,,,,07/29/2014,04:42:00 PM,3.51
,,,,07/29/2014,10:35:00 PM,.61
,,,,07/30/2014,05:01:00 AM,3.3
,,,,07/30/2014,10:42:00 AM,.7
,,,,07/30/2014,05:14:00 PM,3.46
,,,,07/30/2014,11:07:00 PM,.67
,,,,07/31/2014,05:34:00 AM,3.25
,,,,07/31/2014,11:16:00 AM,.77
,,,,07/31/2014,05:48:00 PM,3.37
,,,,07/31/2014,11:41:00 PM,.76
,,,,08/01/2014,06:09:00 AM,3.16
,,,,08/01/2014,11:51:00 AM,.88
,,,,08/01/2014,06:24:00 PM,3.25
,,,,08/02/2014,12:17:00 AM,.88
,,,,08/02/2014,06:48:00 AM,3.05
,,,,08/02/2014,12:31:00 PM,1.01
,,,,08/02/2014,07:05:00 PM,3.1
,,,,08/03/2014,01:00:00 AM,1.01
,,,,08/03/2014,07:35:00 AM,2.94
,,,,08/03/2014,01:20:00 PM,1.14
,,,,08/03/2014,07:55:00 PM,2.96
,,,,08/04/2014,01:53:00 AM,1.13
,,,,08/04/2014,08:33:00 AM,2.87
,,,,08/04/2014,02:23:00 PM,1.24
,,,,08/04/2014,08:59:00 PM,2.86
,,,,08/05/2014,03:02:00 AM,1.2
,,,,08/05/2014,09:44:00 AM,2.88
,,,,08/05/2014,03:41:00 PM,1.25
,,,,08/05/2014,10:16:00 PM,2.86
,,,,08/06/2014,04:19:00 AM,1.16
,,,,08/06/2014,10:59:00 AM,
,,,,08/06/2014,05:00:00 PM,1.12
,,,,08/06/2014,11:33:00 PM,2.98
,,,,08/07/2014,05:31:00 AM,
,,,,08/07/2014,12:08:00 PM,3.21
,,,,08/07/2014,06:09:00 PM,.89
,,,,08/08/2014,12:41:00 AM,3.19
,,,,08/08/2014,06:33:00 AM,.78
,,,,08/08/2014,01:09:00 PM,3.48
,,,,08/08/2014,07:08:00 PM,.62
,,,,08/09/2014,01:40:00 AM,3.43
,,,,08/09/2014,07:28:00 AM,.55
,,,,08/09/2014,02:04:00 PM,3.74
,,,,08/09/2014,08:00:00 PM,.36
,,,,08/10/2014,02:33:00 AM,3.65
,,,,08/10/2014,08:19:00 AM,.35
,,,,08/10/2014,02:54:00 PM,3.97
,,,,08/10/2014,08:49:00 PM,.17
,,,,08/11/2014,03:22:00 AM,3.82
,,,,08/11/2014,09:06:00 AM,.2
,,,,08/11/2014,03:43:00 PM,4.11
,,,,08/11/2014,09:35:00 PM,.06
,,,,08/12/2014,04:09:00 AM,3.9
,,,,08/12/2014,09:52:00 AM,.14
,,,,08/12/2014,04:29:00 PM,4.16
,,,,08/12/2014,10:20:00 PM,.07
,,,,08/13/2014,04:54:00 AM,3.89
,,,,08/13/2014,10:36:00 AM,.18
,,,,08/13/2014,05:14:00 PM,4.08
,,,,08/13/2014,11:04:00 PM,.18
,,,,08/14/2014,05:38:00 AM,3.78
,,,,08/14/2014,11:20:00 AM,.31
,,,,08/14/2014,05:59:00 PM,3.9
,,,,08/14/2014,11:47:00 PM,.38
,,,,08/15/2014,06:22:00 AM,3.6
,,,,08/15/2014,12:06:00 PM,.52
,,,,08/15/2014,06:45:00 PM,3.63
,,,,08/16/2014,12:33:00 AM,.65
,,,,08/16/2014,07:09:00 AM,3.37
,,,,08/16/2014,12:55:00 PM,.79
,,,,08/16/2014,07:34:00 PM,3.32
,,,,08/17/2014,01:22:00 AM,.93
,,,,08/17/2014,08:02:00 AM,3.14
,,,,08/17/2014,01:53:00 PM,1.06
,,,,08/17/2014,08:33:00 PM,3.03
,,,,08/18/2014,02:23:00 AM,1.18
,,,,08/18/2014,09:08:00 AM,2.96
,,,,08/18/2014,03:06:00 PM,1.26
,,,,08/18/2014,09:46:00 PM,2.83
,,,,08/19/2014,03:39:00 AM,1.34
,,,,08/19/2014,10:26:00 AM,2.89
,,,,08/19/2014,04:33:00 PM,1.32
,,,,08/19/2014,11:07:00 PM,2.78
,,,,08/20/2014,05:01:00 AM,1.34
,,,,08/20/2014,11:41:00 AM,2.96
,,,,08/20/2014,05:49:00 PM,1.24
,,,,08/21/2014,12:16:00 AM,2.87
,,,,08/21/2014,06:07:00 AM,1.23
,,,,08/21/2014,12:40:00 PM,3.1
,,,,08/21/2014,06:45:00 PM,1.09
,,,,08/22/2014,01:08:00 AM,3.01
,,,,08/22/2014,06:56:00 AM,1.09
,,,,08/22/2014,01:27:00 PM,3.26
,,,,08/22/2014,07:27:00 PM,.93
,,,,08/23/2014,01:51:00 AM,3.16
,,,,08/23/2014,07:36:00 AM,.94
,,,,08/23/2014,02:07:00 PM,3.39
,,,,08/23/2014,08:03:00 PM,.8
,,,,08/24/2014,02:27:00 AM,3.29
,,,,08/24/2014,08:11:00 AM,.81
,,,,08/24/2014,02:42:00 PM,3.51
,,,,08/24/2014,08:36:00 PM,.68
,,,,08/25/2014,03:01:00 AM,3.39
,,,,08/25/2014,08:43:00 AM,.71
,,,,08/25/2014,03:14:00 PM,3.59
,,,,08/25/2014,09:07:00 PM,.61
,,,,08/26/2014,03:33:00 AM,3.46
,,,,08/26/2014,09:15:00 AM,.64
,,,,08/26/2014,03:46:00 PM,3.63
,,,,08/26/2014,09:37:00 PM,.57
,,,,08/27/2014,04:04:00 AM,3.49
,,,,08/27/2014,09:46:00 AM,.62
,,,,08/27/2014,04:18:00 PM,3.64
,,,,08/27/2014,10:08:00 PM,.58
,,,,08/28/2014,04:35:00 AM,3.49
,,,,08/28/2014,10:17:00 AM,.64
,,,,08/28/2014,04:50:00 PM,3.6
,,,,08/28/2014,10:39:00 PM,.63
,,,,08/29/2014,05:08:00 AM,3.44
,,,,08/29/2014,10:49:00 AM,.7
,,,,08/29/2014,05:23:00 PM,3.51
,,,,08/29/2014,11:11:00 PM,.72
,,,,08/30/2014,05:42:00 AM,3.36
,,,,08/30/2014,11:23:00 AM,.8
,,,,08/30/2014,05:58:00 PM,3.38
,,,,08/30/2014,11:45:00 PM,.84
,,,,08/31/2014,06:19:00 AM,3.25
,,,,08/31/2014,12:01:00 PM,.93
,,,,08/31/2014,06:37:00 PM,3.22
,,,,09/01/2014,12:24:00 AM,.99
,,,,09/01/2014,07:02:00 AM,3.12
,,,,09/01/2014,12:47:00 PM,1.09
,,,,09/01/2014,07:25:00 PM,3.05
,,,,09/02/2014,01:15:00 AM,1.15
,,,,09/02/2014,07:58:00 AM,3.01
,,,,09/02/2014,01:49:00 PM,1.23
,,,,09/02/2014,08:28:00 PM,2.92
,,,,09/03/2014,02:24:00 AM,1.27
,,,,09/03/2014,09:10:00 AM,2.96
,,,,09/03/2014,03:11:00 PM,1.29
,,,,09/03/2014,09:51:00 PM,2.89
,,,,09/04/2014,03:51:00 AM,1.28
,,,,09/04/2014,10:34:00 AM,3.05
,,,,09/04/2014,04:39:00 PM,1.18
,,,,09/04/2014,11:17:00 PM,3.02
,,,,09/05/2014,05:12:00 AM,1.12
,,,,09/05/2014,11:50:00 AM,3.28
,,,,09/05/2014,05:53:00 PM,.93
,,,,09/06/2014,12:27:00 AM,3.27
,,,,09/06/2014,06:18:00 AM,.87
,,,,09/06/2014,12:53:00 PM,3.57
,,,,09/06/2014,06:52:00 PM,.64
,,,,09/07/2014,01:25:00 AM,3.55
,,,,09/07/2014,07:13:00 AM,.6
,,,,09/07/2014,01:47:00 PM,3.85
,,,,09/07/2014,07:44:00 PM,.38
,,,,09/08/2014,02:16:00 AM,3.79
,,,,09/08/2014,08:02:00 AM,.37
,,,,09/08/2014,02:37:00 PM,4.08
,,,,09/08/2014,08:31:00 PM,.2
,,,,09/09/2014,03:03:00 AM,3.96
,,,,09/09/2014,08:48:00 AM,.22
,,,,09/09/2014,03:23:00 PM,4.21
,,,,09/09/2014,09:15:00 PM,.11
,,,,09/10/2014,03:47:00 AM,4.04
,,,,09/10/2014,09:32:00 AM,.16
,,,,09/10/2014,04:08:00 PM,4.22
,,,,09/10/2014,09:57:00 PM,.14
,,,,09/11/2014,04:30:00 AM,4.01
,,,,09/11/2014,10:15:00 AM,.2
,,,,09/11/2014,04:51:00 PM,4.11
,,,,09/11/2014,10:38:00 PM,.28
,,,,09/12/2014,05:12:00 AM,3.9
,,,,09/12/2014,10:57:00 AM,.35
,,,,09/12/2014,05:34:00 PM,3.9
,,,,09/12/2014,11:19:00 PM,.5
,,,,09/13/2014,05:54:00 AM,3.7
,,,,09/13/2014,11:40:00 AM,.58
,,,,09/13/2014,06:17:00 PM,3.61
,,,,09/14/2014,12:01:00 AM,.77
,,,,09/14/2014,06:37:00 AM,3.45
,,,,09/14/2014,12:26:00 PM,.87
,,,,09/14/2014,07:03:00 PM,3.29
,,,,09/15/2014,12:46:00 AM,1.07
,,,,09/15/2014,07:26:00 AM,3.2
,,,,09/15/2014,01:19:00 PM,1.16
,,,,09/15/2014,07:57:00 PM,2.99
,,,,09/16/2014,01:42:00 AM,1.35
,,,,09/16/2014,08:26:00 AM,2.97
,,,,09/16/2014,02:30:00 PM,1.39
,,,,09/16/2014,09:09:00 PM,2.78
,,,,09/17/2014,02:59:00 AM,1.53
,,,,09/17/2014,09:47:00 AM,2.86
,,,,09/17/2014,04:01:00 PM,1.47
,,,,09/17/2014,10:37:00 PM,2.73
,,,,09/18/2014,04:29:00 AM,1.54
,,,,09/18/2014,11:09:00 AM,2.91
,,,,09/18/2014,05:21:00 PM,1.38
,,,,09/18/2014,11:50:00 PM,2.85
,,,,09/19/2014,05:40:00 AM,1.41
,,,,09/19/2014,12:12:00 PM,3.06
,,,,09/19/2014,06:17:00 PM,1.22
,,,,09/20/2014,12:42:00 AM,3.04
,,,,09/20/2014,06:30:00 AM,1.23
,,,,09/20/2014,12:59:00 PM,3.25
,,,,09/20/2014,06:59:00 PM,1.04
,,,,09/21/2014,01:23:00 AM,3.22
,,,,09/21/2014,07:10:00 AM,1.05
,,,,09/21/2014,01:38:00 PM,3.42
,,,,09/21/2014,07:35:00 PM,.87
,,,,09/22/2014,01:59:00 AM,3.39
,,,,09/22/2014,07:45:00 AM,.89
,,,,09/22/2014,02:13:00 PM,3.56
,,,,09/22/2014,08:07:00 PM,.74
,,,,09/23/2014,02:32:00 AM,3.51
,,,,09/23/2014,08:17:00 AM,.76
,,,,09/23/2014,02:46:00 PM,3.66
,,,,09/23/2014,08:39:00 PM,.65
,,,,09/24/2014,03:04:00 AM,3.6
,,,,09/24/2014,08:49:00 AM,.67
,,,,09/24/2014,03:19:00 PM,3.72
,,,,09/24/2014,09:09:00 PM,.61
,,,,09/25/2014,03:36:00 AM,3.65
,,,,09/25/2014,09:21:00 AM,.63
,,,,09/25/2014,03:52:00 PM,3.73
,,,,09/25/2014,09:40:00 PM,.6
,,,,09/26/2014,04:09:00 AM,3.66
,,,,09/26/2014,09:53:00 AM,.63
,,,,09/26/2014,04:25:00 PM,3.69
,,,,09/26/2014,10:12:00 PM,.64
,,,,09/27/2014,04:43:00 AM,3.62
,,,,09/27/2014,10:26:00 AM,.67
,,,,09/27/2014,05:00:00 PM,3.61
,,,,09/27/2014,10:44:00 PM,.72
,,,,09/28/2014,05:18:00 AM,3.55
,,,,09/28/2014,11:01:00 AM,.77
,,,,09/28/2014,05:36:00 PM,3.48
,,,,09/28/2014,11:19:00 PM,.84
,,,,09/29/2014,05:56:00 AM,3.44
,,,,09/29/2014,11:40:00 AM,.9
,,,,09/29/2014,06:17:00 PM,3.32
,,,,09/30/2014,,
,,,,09/30/2014,06:40:00 AM,3.3
,,,,09/30/2014,12:28:00 PM,1.06
,,,,09/30/2014,07:07:00 PM,3.14
,,,,10/01/2014,12:52:00 AM,1.18
,,,,10/01/2014,07:36:00 AM,3.17
,,,,10/01/2014,01:31:00 PM,1.22
,,,,10/01/2014,08:12:00 PM,
,,,,10/02/2014,02:03:00 AM,1.34
,,,,10/02/2014,08:50:00 AM,3.09
,,,,10/02/2014,02:54:00 PM,1.29
,,,,10/02/2014,09:38:00 PM,2.97
,,,,10/03/2014,03:32:00 AM,1.35
,,,,10/03/2014,10:16:00 AM,3.16
,,,,10/03/2014,04:23:00 PM,1.19
,,,,10/03/2014,11:04:00 PM,3.11
,,,,10/04/2014,04:55:00 AM,1.2
,,,,10/04/2014,11:33:00 AM,3.37
,,,,10/04/2014,05:36:00 PM,.96
,,,,10/05/2014,12:12:00 AM,3.37
,,,,10/05/2014,06:01:00 AM,.94
,,,,10/05/2014,12:35:00 PM,3.64
,,,,10/05/2014,06:34:00 PM,.69
,,,,10/06/2014,01:07:00 AM,3.64
,,,,10/06/2014,06:56:00 AM,.68
,,,,10/06/2014,01:28:00 PM,3.9
,,,,10/06/2014,07:24:00 PM,.46
,,,,10/07/2014,01:56:00 AM,3.86
,,,,10/07/2014,07:44:00 AM,.45
,,,,10/07/2014,02:17:00 PM,4.08
,,,,10/07/2014,08:10:00 PM,.31
,,,,10/08/2014,02:42:00 AM,4.01
,,,,10/08/2014,08:29:00 AM,.31
,,,,10/08/2014,03:02:00 PM,4.16
,,,,10/08/2014,08:52:00 PM,.26
,,,,10/09/2014,03:25:00 AM,4.07
,,,,10/09/2014,09:11:00 AM,.26
,,,,10/09/2014,03:46:00 PM,4.14
,,,,10/09/2014,09:33:00 PM,.3
,,,,10/10/2014,04:07:00 AM,4.03
,,,,10/10/2014,09:53:00 AM,.32
,,,,10/10/2014,04:29:00 PM,4.01
,,,,10/10/2014,10:13:00 PM,.44
,,,,10/11/2014,04:48:00 AM,3.92
,,,,10/11/2014,10:34:00 AM,.46
,,,,10/11/2014,05:10:00 PM,3.8
,,,,10/11/2014,10:52:00 PM,.64
,,,,10/12/2014,05:28:00 AM,3.73
,,,,10/12/2014,11:16:00 AM,.68
,,,,10/12/2014,05:51:00 PM,3.53
,,,,10/12/2014,11:31:00 PM,.89
,,,,10/13/2014,06:08:00 AM,3.49
,,,,10/13/2014,11:59:00 AM,.94
,,,,10/13/2014,06:33:00 PM,3.24
,,,,10/14/2014,12:13:00 AM,1.16
,,,,10/14/2014,06:50:00 AM,3.25
,,,,10/14/2014,12:48:00 PM,1.2
,,,,10/14/2014,07:20:00 PM,2.98
,,,,10/15/2014,01:03:00 AM,1.41
,,,,10/15/2014,07:42:00 AM,3.02
,,,,10/15/2014,01:50:00 PM,1.42
,,,,10/15/2014,08:24:00 PM,2.78
,,,,10/16/2014,02:11:00 AM,1.59
,,,,10/16/2014,08:53:00 AM,2.87
,,,,10/16/2014,03:12:00 PM,1.52
,,,,10/16/2014,09:49:00 PM,2.72
,,,,10/17/2014,03:39:00 AM,1.64
,,,,10/17/2014,10:18:00 AM,2.87
,,,,10/17/2014,04:34:00 PM,1.47
,,,,10/17/2014,11:07:00 PM,2.82
,,,,10/18/2014,04:57:00 AM,1.54
,,,,10/18/2014,11:28:00 AM,2.99
,,,,10/18/2014,05:35:00 PM,1.32
,,,,10/19/2014,12:04:00 AM,
,,,,10/19/2014,05:53:00 AM,1.36
,,,,10/19/2014,12:20:00 PM,3.17
,,,,10/19/2014,06:22:00 PM,1.14
,,,,10/20/2014,12:47:00 AM,3.2
,,,,10/20/2014,06:36:00 AM,1.16
,,,,10/20/2014,01:02:00 PM,3.35
,,,,10/20/2014,07:00:00 PM,.96
,,,,10/21/2014,01:25:00 AM,3.38
,,,,10/21/2014,07:14:00 AM,.98
,,,,10/21/2014,01:40:00 PM,3.51
,,,,10/21/2014,07:35:00 PM,.82
,,,,10/22/2014,02:00:00 AM,3.53
,,,,10/22/2014,07:49:00 AM,.83
,,,,10/22/2014,02:15:00 PM,3.63
,,,,10/22/2014,08:08:00 PM,.71
,,,,10/23/2014,02:34:00 AM,3.64
,,,,10/23/2014,08:22:00 AM,.71
,,,,10/23/2014,02:51:00 PM,3.7
,,,,10/23/2014,08:41:00 PM,.64
,,,,10/24/2014,03:09:00 AM,3.72
,,,,10/24/2014,08:56:00 AM,.64
,,,,10/24/2014,03:26:00 PM,3.73
,,,,10/24/2014,09:14:00 PM,.61
,,,,10/25/2014,03:44:00 AM,3.75
,,,,10/25/2014,09:31:00 AM,.61
,,,,10/25/2014,04:03:00 PM,3.71
,,,,10/25/2014,09:48:00 PM,.63
,,,,10/26/2014,04:21:00 AM,3.74
,,,,10/26/2014,10:07:00 AM,.62
,,,,10/26/2014,04:41:00 PM,3.64
,,,,10/26/2014,10:23:00 PM,.69
,,,,10/27/2014,04:59:00 AM,3.69
,,,,10/27/2014,10:46:00 AM,.69
,,,,10/27/2014,05:21:00 PM,3.53
,,,,10/27/2014,11:02:00 PM,.79
,,,,10/28/2014,05:41:00 AM,3.59
,,,,10/28/2014,11:28:00 AM,.81
,,,,10/28/2014,06:06:00 PM,3.38
,,,,10/28/2014,11:46:00 PM,.95
,,,,10/29/2014,06:28:00 AM,3.45
,,,,10/29/2014,12:19:00 PM,.96
,,,,10/29/2014,06:58:00 PM,3.21
,,,,10/30/2014,12:40:00 AM,1.13
,,,,10/30/2014,07:25:00 AM,3.31
,,,,10/30/2014,01:22:00 PM,1.11
,,,,10/30/2014,08:04:00 PM,3.07
,,,,10/31/2014,01:50:00 AM,1.28
,,,,10/31/2014,08:36:00 AM,3.21
